Ano,Mês,Dia,Data,Tema,Ação,Tipo,Explicação,Situação,Classificação,Link,,
,,,28/04/2021,Desastres,Institui o Grupo de Apoio a Desastres no âmbito do Ministério do Desenvolvimento Regional,Decreto,"DECRETO Nº 10.689, DE 27 DE ABRIL DE 2021","Institui o grupo de apoio a desastres no âmbito do MDR  para atuar nas diversas fases do desastre no território nacional. Será composto por agentes de proteção e defesa civil do Sistema Nacional de Proteção e Defesa Civil e profissionais com formação nas áreas de conhecimento científico relevantes para o gerenciamento de cada espécie de riscos e de desastres e estará aberto para convite de profissionais voluntários com experiência de, no mínimo, dois anos em áreas de conhecimento específicas, de preferência ligadas à gestão de riscos e de desastres.",Planejamento,,,
,,,28/04/2021,Agricultura,"Institui a Comissão de Desenvolvimento Sustentável do Agronegócio - CDSA no âmbito do Ministério da Agricultura, Pecuária e Abastecimento - MAPA",Portaria,"PORTARIA MAPA Nº 90, DE 19 DE ABRIL DE 2021","Institui a Comissão de Desenvolvimento Sustentável do Agronegócio - CDSA, no âmbito do MAPA, com objetivo de criar um fórum permanente de discussão sobre temas e ações relacionadas à sustentabilidade do agronegócio. A comissão terá 5 subcomissões de acordo com os temas: Agenda 2030 de Desenvolvimento Sustentável - ODS; Diversidade Biológica; Clima; Organização para Cooperação e Desenvolvimento Econômico - OCDE; e Organização das Nações Unidas para a Alimentação e a Agricultura - FAO. A comissão já havia sido criada em 2019 e a presente norma revoga a criação anterior, recriando a comissão e inserindo a orientação de temas para as subcomissões e ampliando os órgãos componentes.",Planejamento,,,
,,,27/04/2021,Desastres,Reconhecer a situação de emergência na área descrita no Formulário de Informações do Desastre - FIDE.,Portaria,"PORTARIA Nº 770, DE 26 DE ABRIL DE 2021","Reconhece a situação de emergência por (i) Estiagem - Anagé/BA, Igaporã/BA, Pintadas/BA, Ribeira do Pombal/BA, Feira Nova/SE; (ii) Chuvas Intensas - Arame/MA, Novo Progresso/PA; (iii) Enxurradas - São Jerônimo/RS.",Resposta,,,
,,,27/04/2021,Desastres,"Aprova a Norma de Defesa Civil (Normadec), que dispõe sobre os procedimentos e critérios técnicos para priorização de propostas de ações de prevenção para redução de riscos de desastres.",Portaria,"PORTARIA Nº 773, DE 26 DE ABRIL DE 2021","Aprova a a Norma de Defesa Civil (Normadec), que dispõe sobre os procedimentos e critérios técnicos para priorização de propostas de ações de prevenção para redução de riscos de desastres, que será publicado no sítio eletrônico do Ministério do Desenvolvimento Regional.",Planejamento,,,
,,,27/04/2021,Agricultura,"Altera o Decreto nº 9.064, de 31 de maio de 2017, que dispõe sobre a Unidade Familiar de Produção Agrária, institui o Cadastro Nacional da Agricultura Familiar e regulamenta a Lei nº 11.326, de 24 de julho de 2006, que estabelece as diretrizes para a formulação da Política Nacional da Agricultura Familiar e empreendimentos familiares rurais.",Decreto,"DECRETO Nº 10.688, DE 26 DE ABRIL DE 2021","Alterada a definição de empreendimento familiar, deixando de constar como ""forma associativa ou individual de agricultura familiar"" e constando agora como ""empreendimento vinculado à Unidade Familiar de Produção Agrária - UFPA"". Se retirou a definição de ""empresa familiar rural"", cuja definição anterior consta agora como a de ""empreendimento familiar rural"". Estabelece que a UFPA e o empreendimento familiar rural deverão atender ao seguinte requisito: utilizar, predominantemente, mão de obra familiar nas atividades econômicas do estabelecimento ou do empreendimento. Anteriormente, era estabelecido que deveria ""utilizar, no mínimo, metade da força de trabalho familiar no processo produtivo e de geração de renda"".",Desregulação,,,
,,,27/04/2021,Mineração,Dispõe sobre a qualificação dos projetos e empreendimentos vinculados aos procedimentos de disponibilidade de áreas para pesquisa ou lavra de recursos minerais realizados pela Agência Nacional de Mineração durante os exercícios de 2021 e 2022 no âmbito do Programa de Parcerias de Investimentos da Presidência da República.,Decreto,"DECRETO Nº 10.687, DE 26 DE ABRIL DE 20211","Qualifica, no âmbito do Programa de Parcerias de Investimentos da Presidência da República - PPI, os projetos e empreendimentos vinculados aos procedimentos de disponibilidade de áreas para pesquisa ou lavra de recursos minerais, incluídas as ofertas públicas prévias de que tratam os art. 45 e art. 46 do Decreto nº 9.406, de 12 de junho de 2018, realizados pela Agência Nacional de Mineração durante os exercícios de 2021 e 2022.",Desestatização,,,
,,,27/04/2021,Biodiversidade,"CONVIDA a sociedade para a participação da Consulta Pública e da Audiência Pública relativa à disponibilização de informações sobre o projeto de concessão de serviços de apoio à visitação, ao turismo ecológico, à interpretação ambiental e à recreação em contato com a natureza no Parque Nacional do Iguaçu.",Aviso,AVISO DE AUDIÊNCIA PÚBLICAA,"Aviso de Consulta Pública e Audiência Pública relativa à disponibilização de informações sobre o projeto de concessão de serviços de apoio à visitação, ao turismo ecológico, à interpretação ambiental e à recreação em contato com a natureza no Parque Nacional do Iguaçu.",Desestatização,,,
,,,23/04/2021,Desastres,Reconhecer a situação de emergência na área descrita no Formulário de Informações do Desastre - FIDE.,Portaria,"PORTARIA Nº 746, DE 22 DE ABRIL DE 2021","Reconhece a situação de emergênciapor: (i) Estiagem - Ibiassucê/BA, Macaúbas/BA, Caraíbas/BA, Carnaúba dos Dantas/RN, Romelândia/SC; (ii) Chuvas Intensas - Itaipé/MG.",Resposta,,,
,,,23/04/2021,Biodiversidade,"Esta Portaria dispõe sobre a forma de repartição de benefícios na modalidade não monetária nos casos de acesso ao patrimônio genético, e os procedimentos a serem adotados para a proposição, análise e assinatura do Acordo de Repartição de Benefícios Não Monetária - ARB-NM referente à repartição de benefícios não monetária proveniente da exploração econômica de produto acabado ou material reprodutivo oriundo do acesso ao patrimônio genético.",Portaria,"PORTARIA MMA Nº 144, DE 22 DE ABRIL DE 2021","Aprova o Acordo de Repartição de Benefícios Não Monetária - ARB-NM, Formulário de identificação do(s) produto(s) acabado(s) ou material(is) reprodutivo objeto da repartição de benefícios, Formulário de Submissão de Proposta de Repartição de Benefícios Não Monetária - FRBNM. O prazo para a execução da proposta de repartição de benefícios deverá constar do cronograma físico-financeiro detalhado no(s) Anexo(s) do ARBNM; e atender os seguintes prazos: I - até um ano, para valores de repartição de benefícios de até R$ 1.000.000,00 (um milhão de reais); II - até dois anos, para valores de repartição de benefícios entre R$ 1.000.000,01 (um milhão de reais e um centavo) e R$ 3.000.000,00 (três milhões de reais); III - até três anos, para valores de repartição de benefícios superiores a R$ 3.000.000,01 (três milhões de reais e um centavo). As propostas de repartição de benefícios não monetária deverão evidenciar como o alcance de seus objetivos e resultados contribuem para a conservação e uso sustentável da biodiversidade, levando em consideração o desenvolvimento socioeconômico da região/bioma. Os benefícios oriundos da repartição de benefícios não-monetária devem ser integralmente destinados ao bioma no qual ocorreu o acesso ao patrimônio genético.",Regulação,,,
,,,23/04/2021,Meio Ambiente,"Delega competência ao Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - Ibama, por meio da Diretoria de Qualidade Ambiental, para atuar como autoridade designada responsável pelo recebimento de notificações, emissão de consentimentos e manifestação quanto às solicitações de importação e exportação de substâncias que tenham sido restritas em outros países, em conformidade com as disposições das convenções de Estocolmo, Roterdã e Minamata.",Portaria,"PORTARIA MMA Nº 175, DE 22 DE ABRIL DE 2021","Delega ao Ibama, por meio da Diretoria de Qualidade Ambiental, a competência para atuar como autoridade designada responsável pelo recebimento de notificações, emissão de consentimentos e manifestação quanto às solicitações de importação e exportação de substâncias que tenham sido restritas em outros países, em conformidade com as disposições das convenções de Estocolmo, Roterdã e Minamata, das quais o Brasil é signatário, e pela notificação de ação regulamentadora final ao Secretariado das referidas Convenções. A competência delegada não inclui: I - A edição de atos normativos acerca do objeto da delegação; e II - A revisão e a consolidação dos atos normativos inferiores a decreto editados por órgãos e entidades da administração pública federal direta, autárquica e fundacional, conforme o Decreto n. 10.139/2019. Ficam ratificadas as autorizações de importação e/ou exportação expedidas no âmbito do Ministério do Meio Ambiente e do Ibama em data anterior à edição da presente Portaria. Esta portaria entra em vigor em 3 de maio de 2021.",Reforma institucional,,,
,,,23/04/2021,Institucional,"Altera o artigo 2º da Portaria Ibama nº 15, de 02 de junho de 2016.",Portaria,"PORTARIA Nº 920, DE 20 DE ABRIL DE 2021","Mudaram a composição do Comitê, que antes era composto por ""pessoas físicas ou jurídicas de reconhecida capacidade científica, sendo constituído por no mínimo 5 (cinco) e no máximo 8 (oito) integrantes, convidados pelo Diretor da Diretoria de Uso Sustentável da Biodiversidade e Floresta - DBFLO"" e agora é composta ""por servidores da carreira de especialista em meio ambiente, analistas ambientais do Ibama e dos demais órgãos vinculados ao Ministério do Meio Ambiente, com a adequada formação acadêmica e a experiência técnica necessárias às atividades objeto do presente colegiado"".",Reforma institucional,,,
,,,22/04/2021,Desastres,Reconhecer a situação de emergência na área descrita no Formulário de Informações do Desastre - FIDE,Portaria,"PORTARIA Nº 729, DE 20 DE ABRIL DE 2021","Reconhece a situação de emergência em 8 municípios por chuvas intensas, vendaval, granizo, enxurradas e estiagem.",Resposta,,,
,,,22/04/2021,Agricultura,"O Coordenador-Geral de Agrotóxicos e Afins no uso das suas atribuições legais resolve dar publicidade ao resumo dos registros de produtos técnicos e pré-misturas concedidos, conforme previsto no Artigo 14 do Decreto nº 4074, de 04 de janeiro de 2002.",Ato ,"ATO Nº 20, DE 8 DE ABRIL DE 2021","Apresenta o resumo de registro de 33 agrotóxicos entre produtos técnicos e pré-misturas concedidos de dois níveis de  Classificação toxicológica e Classificação quanto ao potencial de periculosidade ambiental, incluindo 19 produtos Muito Perigoso ao Meio Ambiente e 14 Produto Perigoso ao Meio Ambiente.",Regulação,,,
,,,22/04/2021,Indígena,"Tornar público o presente Edital de Chamamento para o recebimento em doação de bens móveis de consumo destinados ao enfrentamento, prevenção e controle do COVID-19, com vistas aos povos indígenas mais vulneráveis",Edital,EDITAL DE CHAMAMENTO Nº 3/FUNAI/SEDE/2021,"Torna público o presente Edital de Chamamento para o recebimento em doação de bens móveis de consumo destinados ao enfrentamento, prevenção e controle do COVID-19, com vistas aos povos indígenas mais vulneráveis.",Neutro,,,
,,,22/04/2021,Pesca,Aprova o Plano para a Retomada Sustentável da Atividade de Pesca de Arrasto na Costa do Rio Grande do Sul.,Portaria,"PORTARIA SAP/MAPA Nº 115, DE 19 DE ABRIL DE 2021","Aprova o Plano para a Retomada Sustentável da Atividade de Pesca de Arrasto na Costa do Rio Grande do Sul e define que as  medidas de ordenamento serão regulamentadas por ato normativo da Secretaria de Aquicultura e Pesca do Ministério da Agricultura, Pecuária e Abastecimento. O Plano consta anexo na portaria.",Flexibilização,,,
,,,20/04/2021,Institucional,"Declara a revogação de atos normativos, para os fins do disposto no Decreto nº 10.139, de 28 de novembro de 2019",Portaria,"PORTARIA ANP Nº 13, DE 19 DE ABRIL DE 2021",Declara a revogação de 222 portarias e 2 instruções normativas no âmbito da ANP.,Revogaço,,,
,,,20/04/2021,Indígena,"Revoga atos normativos no âmbito da Procuradoria Federal Especializada junto à Fundação Nacional do Índio - Funai, conforme Decreto 10.139, de 28 de novembro de 2020.",Instrução Normativa,"INSTRUÇÃO NORMATIVA N° 1, DE 26 DE JANEIRO DE 2021 - GAB/PFE/PFE-FUNAI/PGF/AGU","Revoga as seguintes normas: I - Ordem de Serviço n° 01, de 30 de junho de 1989, publicada no Boletim de Serviço, v. 2, n. 11-12, 30 de junho de 1989, p. 34-40; II - Instrução Normativa n° 01, de 03 de setembro de 2008, publicada em separata do Boletim de Serviço da FUNAI, v. 21, n° 17, 18 de setembro de 2008, p. 5-7.",Revogaço,,,
,,,20/04/2021,Mudança do Clima,"O DIRETOR-GERAL DA AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA - ANEEL, no uso de suas atribuições regimentais, tendo em vista deliberação da Diretoria e o que consta no Processo nº 48500.004983/2020-09, decide determinar que a Câmara de Comercialização de Energia Elétrica CCEE calcule e divulgue, anualmente, o Preço Médio do Crédito de Descarbonização  PCBIO previsto na fórmula de atualização da PARCELA VARIÁVEL dos Contratos de Compra de Energia Elétrica nos Sistemas Isolados  CCESI decorrentes do Leilão nº 3, de 2021-ANEEL (Leilão para Suprimento aos Sistemas Isolados)",Despacho,"DESPACHO Nº 1.055, DE 23 DE MARÇO DE 2021","Determina que a Câmara de Comercialização de Energia Elétrica (CCEE) calcule e divulgue, anualmente, o Preço Médio do Crédito de Descarbonização (PCBIO) previsto na fórmula de atualização da PARCELA VARIÁVEL dos Contratos de Compra de Energia Elétrica nos Sistemas Isolados",Neutro,,,
